file,line,function,kind,receiver,operation,literal_sql_verbs,literal_sql_tables_or_ctes,unresolved_sql_expressions
backend/cmd/acuity/main.go,320,runWorker,connection,pool,Ping,,,
backend/cmd/acuity/main.go,545,runMigrate,transaction,pool,BeginTx,,,
backend/cmd/acuity/main.go,549,runMigrate,transaction,tx,Rollback,,,
backend/cmd/acuity/main.go,576,runMigrate,transaction,tx,Commit,,,
backend/internal/access/access.go,244,*Module.Provision,transaction,m.database,BeginTx,,,
backend/internal/access/access.go,248,*Module.Provision,transaction,tx,Rollback,,,
backend/internal/access/access.go,253,*Module.Provision,transaction,tx,Commit,,,
backend/internal/access/access.go,270,*Module.ProvisionInTx,statement,tx,Exec,select,,
backend/internal/access/access.go,277,*Module.ProvisionInTx,statement,tx,QueryRow,select,access_platform_operators | access_practices,
backend/internal/access/access.go,302,*Module.ProvisionInTx,statement,tx,Exec,insert,access_platform_operators,
backend/internal/access/access.go,321,*Module.ProvisionInTx,statement,tx,QueryRow,insert | update,access_practices | set,
backend/internal/access/access.go,337,*Module.ProvisionInTx,statement,tx,Exec,delete,access_abita_office_locations,
backend/internal/access/access.go,351,*Module.ProvisionInTx,statement,tx,QueryRow,insert | update,access_locations | set,
backend/internal/access/access.go,362,*Module.ProvisionInTx,statement,tx,Exec,insert | update,access_abita_office_locations | set,
backend/internal/access/access.go,385,*Module.ProvisionInTx,statement,tx,QueryRow,select | update,access_grants,
backend/internal/access/access.go,410,*Module.ProvisionInTx,statement,tx,QueryRow,insert,access_grants,
backend/internal/access/access.go,431,*Module.ProvisionInTx,statement,tx,Exec,insert,access_grant_locations,
backend/internal/access/access.go,447,*Module.ProvisionInTx,statement,tx,Exec,insert,access_audit_events,
backend/internal/access/access.go,472,accessGrantMatchesProvisioning,statement,tx,Query,select,access_grant_locations | access_locations,
backend/internal/access/access.go,518,*Module.InspectSignUpEligibility,statement,m.database,QueryRow,select,access_grants,
backend/internal/access/access.go,533,*Module.InspectSignUpEligibility,statement,m.database,QueryRow,select,access_platform_operators,
backend/internal/access/access.go,562,*Module.ResolveActor,transaction,m.database,BeginTx,,,
backend/internal/access/access.go,566,*Module.ResolveActor,transaction,tx,Rollback,,,
backend/internal/access/access.go,580,*Module.ResolveActor,transaction,tx,Commit,,,
backend/internal/access/access.go,593,*Module.ResolveActor,transaction,tx,Commit,,,
backend/internal/access/access.go,701,*Module.LockServiceAuthorization,statement,tx,QueryRow,select,access_abita_office_locations | access_locations,
backend/internal/access/access.go,748,*Module.LockServiceVoiceAuthorization,statement,tx,QueryRow,select,access_locations | human_calling_location_voice_numbers,
backend/internal/access/access.go,802,*Module.LockOperationalActor,statement,tx,Query,select,access_practices,
backend/internal/access/access.go,828,*Module.LockOperationalActor,statement,tx,Query,select,access_memberships,
backend/internal/access/access.go,862,*Module.DiscoverActor,transaction,m.database,BeginTx,,,
backend/internal/access/access.go,866,*Module.DiscoverActor,transaction,tx,Rollback,,,
backend/internal/access/access.go,882,*Module.DiscoverActor,statement,tx,Query,select,access_locations | access_membership_locations | access_memberships | access_practices,
backend/internal/access/access.go,964,*Module.DiscoverActor,transaction,tx,Commit,,,
backend/internal/access/access.go,978,*Module.DiscoverActor,statement,tx,Query,select,access_practices,
backend/internal/access/access.go,1008,*Module.DiscoverActor,statement,tx,Query,select,access_locations,
backend/internal/access/access.go,1036,*Module.DiscoverActor,transaction,tx,Commit,,,
backend/internal/access/access.go,1055,*Module.activateProvisionedEmail,statement,tx,Query,select | update,access_grants,
backend/internal/access/access.go,1089,*Module.activateProvisionedEmail,statement,tx,QueryRow,insert,access_memberships,
backend/internal/access/access.go,1106,*Module.activateProvisionedEmail,statement,tx,Exec,insert | select,access_grant_locations | access_membership_locations,
backend/internal/access/access.go,1115,*Module.activateProvisionedEmail,statement,tx,Exec,update,access_grants,
backend/internal/access/access.go,1126,*Module.activateProvisionedEmail,statement,tx,Exec,insert,access_audit_events,
backend/internal/access/access.go,1149,*Module.RevokeAccessGrant,transaction,m.database,BeginTx,,,
backend/internal/access/access.go,1153,*Module.RevokeAccessGrant,transaction,tx,Rollback,,,
backend/internal/access/access.go,1161,*Module.RevokeAccessGrant,statement,tx,QueryRow,select | update,access_grants,
backend/internal/access/access.go,1176,*Module.RevokeAccessGrant,transaction,tx,Commit,,,
backend/internal/access/access.go,1181,*Module.RevokeAccessGrant,statement,tx,Exec,update,access_grants,
backend/internal/access/access.go,1202,*Module.RevokeAccessGrant,transaction,tx,Commit,,,
backend/internal/access/access.go,1216,*Module.RevokeMembership,transaction,m.database,BeginTx,,,
backend/internal/access/access.go,1220,*Module.RevokeMembership,transaction,tx,Rollback,,,
backend/internal/access/access.go,1228,*Module.RevokeMembership,statement,tx,QueryRow,select | update,access_memberships,
backend/internal/access/access.go,1240,*Module.RevokeMembership,transaction,tx,Commit,,,
backend/internal/access/access.go,1245,*Module.RevokeMembership,statement,tx,Exec,update,access_memberships,
backend/internal/access/access.go,1266,*Module.RevokeMembership,transaction,tx,Commit,,,
backend/internal/access/access.go,1282,*Module.AuditTrail,transaction,m.database,BeginTx,,,
backend/internal/access/access.go,1286,*Module.AuditTrail,transaction,tx,Rollback,,,
backend/internal/access/access.go,1294,*Module.AuditTrail,statement,tx,Query,select,access_audit_events,
backend/internal/access/access.go,1328,*Module.AuditTrail,transaction,tx,Commit,,,
backend/internal/access/access.go,1343,*Module.AddLocation,transaction,m.database,BeginTx,,,
backend/internal/access/access.go,1347,*Module.AddLocation,transaction,tx,Rollback,,,
backend/internal/access/access.go,1355,*Module.AddLocation,statement,tx,QueryRow,insert | update,access_locations | set,
backend/internal/access/access.go,1373,*Module.AddLocation,statement,tx,QueryRow,insert,access_audit_events,
backend/internal/access/access.go,1395,*Module.AddLocation,transaction,tx,Commit,,,
backend/internal/access/access.go,1410,auditRevocation,statement,tx,Exec,insert,access_audit_events,
backend/internal/access/access.go,1431,resolvePlatformOperator,statement,tx,QueryRow,select,access_platform_operators,
backend/internal/access/access.go,1446,resolvePlatformOperator,statement,tx,QueryRow,select,access_platform_operators,
backend/internal/access/access.go,1470,bindPlatformOperator,statement,tx,QueryRow,select,access_platform_operators,
backend/internal/access/access.go,1485,bindPlatformOperator,statement,tx,Query,select | update,access_platform_operators,
backend/internal/access/access.go,1522,bindPlatformOperator,statement,tx,QueryRow,update,access_platform_operators,
backend/internal/access/access.go,1538,lockPlatformOperatorIdentity,statement,tx,Exec,select,,
backend/internal/access/access.go,1551,lockPlatformOperatorEmail,statement,tx,Exec,select,,
backend/internal/access/access.go,1573,loadOperatorAuthorization,statement,tx,QueryRow,select,access_practices,
backend/internal/access/access.go,1596,loadLocations,statement,tx,Query,select,access_locations,
backend/internal/access/access.go,1642,*Module.AuditOperatorMutation,statement,tx,Exec,insert,access_audit_events,
backend/internal/access/access.go,1688,*Module.RecordWorkspaceChange,statement,tx,QueryRow,update,access_practices,
backend/internal/access/access.go,1696,*Module.RecordWorkspaceChange,statement,tx,Exec,select,access_practices,
backend/internal/access/access.go,1757,loadMembershipAuthorization,statement,tx,QueryRow,,,membershipQuery
backend/internal/access/access.go,1790,loadMembershipAuthorization,statement,tx,Query,,,locationQuery
backend/internal/httpapi/server.go,219,*Server.GetReadiness,connection,server.pool,Ping,,,
backend/internal/humancalling/callleg_projection.go,100,*Module.prepareConnectedBridgeCommand,statement,tx,QueryRow,,,recordingPolicyQuery
backend/internal/humancalling/callleg_projection.go,124,*Module.reserveConnectedCallRecording,statement,tx,Exec,insert | select,access_practices | human_calling_call_recordings | human_calling_calls,
backend/internal/humancalling/callleg_projection.go,147,*Module.terminalCleanupFailedCallLeg,statement,m.database,QueryRow,select,human_calling_call_legs | human_calling_calls,
backend/internal/humancalling/callleg_projection.go,178,*Module.admitHandoff,transaction,m.database,BeginTx,,,
backend/internal/humancalling/callleg_projection.go,182,*Module.admitHandoff,transaction,tx,Rollback,,,
backend/internal/humancalling/callleg_projection.go,188,*Module.admitHandoff,transaction,tx,Commit,,,
backend/internal/humancalling/callleg_projection.go,196,*Module.admitHandoff,statement,tx,QueryRow,select,human_calling_handoffs,
backend/internal/humancalling/callleg_projection.go,206,*Module.admitHandoff,statement,tx,Exec,insert,human_calling_calls,
backend/internal/humancalling/callleg_projection.go,215,*Module.admitHandoff,statement,tx,Exec,insert,human_calling_call_legs,
backend/internal/humancalling/callleg_projection.go,226,*Module.admitHandoff,statement,tx,Exec,update,human_calling_handoffs,
backend/internal/humancalling/callleg_projection.go,266,*Module.admitHandoff,transaction,tx,Commit,,,
backend/internal/humancalling/callleg_projection.go,273,*Module.applyCallerAnswered,transaction,m.database,BeginTx,,,
backend/internal/humancalling/callleg_projection.go,277,*Module.applyCallerAnswered,transaction,tx,Rollback,,,
backend/internal/humancalling/callleg_projection.go,283,*Module.applyCallerAnswered,transaction,tx,Commit,,,
backend/internal/humancalling/callleg_projection.go,288,*Module.applyCallerAnswered,statement,tx,QueryRow,select | update,human_calling_call_legs | human_calling_calls | of,
backend/internal/humancalling/callleg_projection.go,310,*Module.applyCallerAnswered,statement,tx,QueryRow,select | update,human_calling_call_legs | human_calling_calls | of,
backend/internal/humancalling/callleg_projection.go,328,*Module.applyCallerAnswered,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/callleg_projection.go,339,*Module.applyCallerAnswered,transaction,tx,Commit,,,
backend/internal/humancalling/callleg_projection.go,341,*Module.applyCallerAnswered,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/callleg_projection.go,375,*Module.applyCallerAnswered,statement,tx,Query,select | update,access_calling_scopes | access_membership_locations | human_calling_call_legs | human_calling_calls | human_calling_credentials | human_calling_softphone_leases | of,
backend/internal/humancalling/callleg_projection.go,444,*Module.applyCallerAnswered,statement,tx,Exec,insert,human_calling_call_legs,
backend/internal/humancalling/callleg_projection.go,485,*Module.applyCallerAnswered,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/callleg_projection.go,499,*Module.applyCallerAnswered,transaction,tx,Commit,,,
backend/internal/humancalling/callleg_projection.go,515,*Module.applyStaffInitiated,transaction,m.database,BeginTx,,,
backend/internal/humancalling/callleg_projection.go,519,*Module.applyStaffInitiated,transaction,tx,Rollback,,,
backend/internal/humancalling/callleg_projection.go,525,*Module.applyStaffInitiated,transaction,tx,Commit,,,
backend/internal/humancalling/callleg_projection.go,533,*Module.applyStaffInitiated,statement,tx,QueryRow,select | update,human_calling_calls,
backend/internal/humancalling/callleg_projection.go,541,*Module.applyStaffInitiated,statement,tx,QueryRow,select | update,human_calling_call_legs,
backend/internal/humancalling/callleg_projection.go,562,*Module.applyStaffInitiated,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/callleg_projection.go,576,*Module.applyStaffInitiated,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/callleg_projection.go,602,*Module.applyStaffInitiated,statement,tx,QueryRow,select | update,human_calling_softphone_leases,
backend/internal/humancalling/callleg_projection.go,616,*Module.applyStaffInitiated,statement,tx,QueryRow,select,access_membership_locations | access_operational_scopes,
backend/internal/humancalling/callleg_projection.go,644,*Module.applyStaffInitiated,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/callleg_projection.go,666,*Module.applyStaffInitiated,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/callleg_projection.go,677,*Module.applyStaffInitiated,statement,tx,QueryRow,select,human_calling_call_legs,
backend/internal/humancalling/callleg_projection.go,698,*Module.applyStaffInitiated,statement,tx,QueryRow,select,human_calling_call_legs,
backend/internal/humancalling/callleg_projection.go,705,*Module.applyStaffInitiated,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/callleg_projection.go,715,*Module.applyStaffInitiated,statement,tx,Exec,update,human_calling_softphone_leases,
backend/internal/humancalling/callleg_projection.go,746,*Module.applyStaffInitiated,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/callleg_projection.go,770,*Module.applyStaffInitiated,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/callleg_projection.go,787,*Module.applyStaffInitiated,transaction,tx,Commit,,,
backend/internal/humancalling/callleg_projection.go,818,*Module.recordRingWindowFact,transaction,m.database,BeginTx,,,
backend/internal/humancalling/callleg_projection.go,822,*Module.recordRingWindowFact,transaction,tx,Rollback,,,
backend/internal/humancalling/callleg_projection.go,828,*Module.recordRingWindowFact,transaction,tx,Commit,,,
backend/internal/humancalling/callleg_projection.go,832,*Module.recordRingWindowFact,statement,tx,QueryRow,select | update,human_calling_call_legs | human_calling_calls | of,
backend/internal/humancalling/callleg_projection.go,852,*Module.recordRingWindowFact,statement,tx,QueryRow,select,human_calling_timeline,
backend/internal/humancalling/callleg_projection.go,860,*Module.recordRingWindowFact,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/callleg_projection.go,888,*Module.recordRingWindowFact,statement,tx,QueryRow,select,human_calling_call_legs,
backend/internal/humancalling/callleg_projection.go,907,*Module.recordRingWindowFact,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/callleg_projection.go,925,*Module.recordRingWindowFact,transaction,tx,Commit,,,
backend/internal/humancalling/callleg_projection.go,933,*Module.applyBridge,transaction,m.database,BeginTx,,,
backend/internal/humancalling/callleg_projection.go,937,*Module.applyBridge,transaction,tx,Rollback,,,
backend/internal/humancalling/callleg_projection.go,943,*Module.applyBridge,transaction,tx,Commit,,,
backend/internal/humancalling/callleg_projection.go,949,*Module.applyBridge,statement,tx,QueryRow,select | update,human_calling_call_legs | human_calling_calls | human_calling_handoffs | of,
backend/internal/humancalling/callleg_projection.go,993,*Module.applyBridge,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/callleg_projection.go,1016,*Module.applyBridge,statement,tx,Query,select | update,human_calling_call_legs | human_calling_provider_commands,
backend/internal/humancalling/callleg_projection.go,1052,*Module.applyBridge,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/callleg_projection.go,1062,*Module.applyBridge,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/callleg_projection.go,1073,*Module.applyBridge,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/callleg_projection.go,1096,*Module.applyBridge,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/callleg_projection.go,1127,*Module.applyBridge,transaction,tx,Commit,,,
backend/internal/humancalling/callleg_projection.go,1139,*Module.correlateBridgeFact,statement,m.database,QueryRow,select,human_calling_call_legs | human_calling_calls,
backend/internal/humancalling/callleg_projection.go,1172,projectBridgeEvidence,statement,tx,QueryRow,select | update,human_calling_call_legs | human_calling_calls | of,
backend/internal/humancalling/callleg_projection.go,1194,projectBridgeEvidence,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/callleg_projection.go,1215,*Module.upgradeHistoricalConnectedCall,statement,tx,Exec,select | update,human_calling_call_legs | human_calling_calls,
backend/internal/humancalling/callleg_projection.go,1254,*Module.applyCallerBridge,transaction,m.database,BeginTx,,,
backend/internal/humancalling/callleg_projection.go,1258,*Module.applyCallerBridge,transaction,tx,Rollback,,,
backend/internal/humancalling/callleg_projection.go,1264,*Module.applyCallerBridge,transaction,tx,Commit,,,
backend/internal/humancalling/callleg_projection.go,1268,*Module.applyCallerBridge,statement,tx,QueryRow,select | update,human_calling_call_legs | human_calling_calls | of,
backend/internal/humancalling/callleg_projection.go,1319,*Module.applyCallerBridge,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/callleg_projection.go,1327,*Module.applyCallerBridge,transaction,tx,Commit,,,
backend/internal/humancalling/callleg_projection.go,1332,*Module.applyHangup,transaction,m.database,BeginTx,,,
backend/internal/humancalling/callleg_projection.go,1336,*Module.applyHangup,transaction,tx,Rollback,,,
backend/internal/humancalling/callleg_projection.go,1342,*Module.applyHangup,transaction,tx,Commit,,,
backend/internal/humancalling/callleg_projection.go,1382,*Module.applyHangup,statement,tx,QueryRow,,,query
backend/internal/humancalling/callleg_projection.go,1401,*Module.applyHangup,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/callleg_projection.go,1409,*Module.applyHangup,transaction,tx,Commit,,,
backend/internal/humancalling/calls.go,36,*Module.ReadCall,transaction,m.database,BeginTx,,,
backend/internal/humancalling/calls.go,40,*Module.ReadCall,transaction,tx,Rollback,,,
backend/internal/humancalling/calls.go,53,*Module.ReadCall,transaction,tx,Commit,,,
backend/internal/humancalling/calls.go,68,*Module.loadCallProjection,statement,querier,QueryRow,select,access_locations | human_calling_call_legs | human_calling_call_recordings | human_calling_calls | human_calling_handoffs | human_calling_provider_commands | human_calling_timeline | human_calling_voicemails,
backend/internal/humancalling/calls.go,246,*Module.QueryCallHistory,statement,m.database,Query,select,access_calling_scopes | access_locations | access_membership_locations | access_memberships | access_platform_operators | human_calling_call_legs | human_calling_calls | human_calling_current_staff_owners | human_calling_handoffs,
backend/internal/humancalling/calls.go,340,*Module.RequestHangup,transaction,m.database,BeginTx,,,
backend/internal/humancalling/calls.go,344,*Module.RequestHangup,transaction,tx,Rollback,,,
backend/internal/humancalling/calls.go,348,*Module.RequestHangup,statement,tx,QueryRow,select | update,human_calling_calls | of,
backend/internal/humancalling/calls.go,367,*Module.RequestHangup,statement,tx,Query,select,human_calling_provider_commands,
backend/internal/humancalling/calls.go,394,*Module.RequestHangup,transaction,tx,Commit,,,
backend/internal/humancalling/calls.go,400,*Module.RequestHangup,statement,tx,QueryRow,select | update,human_calling_softphone_leases,
backend/internal/humancalling/calls.go,408,*Module.RequestHangup,statement,tx,QueryRow,select,human_calling_call_legs,
backend/internal/humancalling/calls.go,420,*Module.RequestHangup,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/calls.go,431,*Module.RequestHangup,statement,tx,Query,select | update,human_calling_call_legs | human_calling_provider_commands,
backend/internal/humancalling/calls.go,474,*Module.RequestHangup,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/calls.go,486,*Module.RequestHangup,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/calls.go,514,*Module.RequestHangup,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/calls.go,522,*Module.RequestHangup,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/calls.go,531,*Module.RequestHangup,transaction,tx,Commit,,,
backend/internal/humancalling/calls.go,547,*Module.RecordDisposition,transaction,m.database,BeginTx,,,
backend/internal/humancalling/calls.go,551,*Module.RecordDisposition,transaction,tx,Rollback,,,
backend/internal/humancalling/calls.go,555,*Module.RecordDisposition,statement,tx,QueryRow,select | update,human_calling_calls | human_calling_handoffs | of,
backend/internal/humancalling/calls.go,575,*Module.RecordDisposition,statement,tx,QueryRow,select,human_calling_current_staff_owners,
backend/internal/humancalling/calls.go,584,*Module.RecordDisposition,statement,tx,QueryRow,select | update,human_calling_softphone_leases,
backend/internal/humancalling/calls.go,605,*Module.RecordDisposition,transaction,tx,Commit,,,
backend/internal/humancalling/calls.go,635,*Module.RecordDisposition,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/calls.go,650,*Module.RecordDisposition,transaction,tx,Commit,,,
backend/internal/humancalling/calls.go,663,*Module.ExpireDispositions,transaction,m.database,BeginTx,,,
backend/internal/humancalling/calls.go,667,*Module.ExpireDispositions,transaction,tx,Rollback,,,
backend/internal/humancalling/calls.go,668,*Module.ExpireDispositions,statement,tx,Query,select | update,access_memberships | access_platform_operators | human_calling_call_legs | human_calling_calls | lateral | of,
backend/internal/humancalling/calls.go,725,*Module.ExpireDispositions,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/calls.go,743,*Module.ExpireDispositions,transaction,tx,Commit,,,
backend/internal/humancalling/calls.go,751,*Module.callHasBridge,statement,tx,QueryRow,select,human_calling_call_legs,
backend/internal/humancalling/calls.go,818,*Module.ReadOperatorTimeline,statement,m.database,Query,select,entries | human_calling_provider_commands | human_calling_provider_receipts | human_calling_timeline,
backend/internal/humancalling/connected_recording.go,43,*Module.applyConnectedCallRecordingSaved,statement,m.database,QueryRow,select,human_calling_projected_facts,
backend/internal/humancalling/connected_recording.go,66,*Module.applyConnectedCallRecordingSaved,transaction,m.database,BeginTx,,,
backend/internal/humancalling/connected_recording.go,70,*Module.applyConnectedCallRecordingSaved,transaction,tx,Rollback,,,
backend/internal/humancalling/connected_recording.go,76,*Module.applyConnectedCallRecordingSaved,transaction,tx,Commit,,,
backend/internal/humancalling/connected_recording.go,87,*Module.applyConnectedCallRecordingSaved,statement,tx,QueryRow,select | update,human_calling_call_recordings,
backend/internal/humancalling/connected_recording.go,101,*Module.applyConnectedCallRecordingSaved,transaction,tx,Commit,,,
backend/internal/humancalling/connected_recording.go,107,*Module.applyConnectedCallRecordingSaved,statement,tx,Exec,update,human_calling_call_recordings,
backend/internal/humancalling/connected_recording.go,120,*Module.applyConnectedCallRecordingSaved,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/connected_recording.go,134,*Module.applyConnectedCallRecordingSaved,transaction,tx,Commit,,,
backend/internal/humancalling/connected_recording.go,145,*Module.applyConnectedCallRecordingError,transaction,m.database,BeginTx,,,
backend/internal/humancalling/connected_recording.go,149,*Module.applyConnectedCallRecordingError,transaction,tx,Rollback,,,
backend/internal/humancalling/connected_recording.go,155,*Module.applyConnectedCallRecordingError,transaction,tx,Commit,,,
backend/internal/humancalling/connected_recording.go,161,*Module.applyConnectedCallRecordingError,statement,tx,Exec,update,human_calling_call_recordings,
backend/internal/humancalling/connected_recording.go,175,*Module.applyConnectedCallRecordingError,transaction,tx,Commit,,,
backend/internal/humancalling/connected_recording.go,177,*Module.applyConnectedCallRecordingError,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/connected_recording.go,191,*Module.applyConnectedCallRecordingError,transaction,tx,Commit,,,
backend/internal/humancalling/connected_recording.go,215,*Module.ProcessNextRecordingReconciliation,transaction,m.database,BeginTx,,,
backend/internal/humancalling/connected_recording.go,219,*Module.ProcessNextRecordingReconciliation,transaction,tx,Rollback,,,
backend/internal/humancalling/connected_recording.go,223,*Module.ProcessNextRecordingReconciliation,statement,tx,QueryRow,select | update,human_calling_call_legs | human_calling_call_recordings | human_calling_calls | human_calling_provider_commands | lateral | of,
backend/internal/humancalling/connected_recording.go,263,*Module.ProcessNextRecordingReconciliation,transaction,tx,Commit,,,
backend/internal/humancalling/connected_recording.go,268,*Module.ProcessNextRecordingReconciliation,statement,tx,Exec,update,human_calling_call_recordings,
backend/internal/humancalling/connected_recording.go,277,*Module.ProcessNextRecordingReconciliation,transaction,tx,Commit,,,
backend/internal/humancalling/connected_recording.go,355,*Module.failRecordingReconciliation,statement,m.database,Exec,update,human_calling_call_recordings,
backend/internal/humancalling/connected_recording.go,387,*Module.exhaustRecordingReconciliation,transaction,m.database,BeginTx,,,
backend/internal/humancalling/connected_recording.go,391,*Module.exhaustRecordingReconciliation,transaction,tx,Rollback,,,
backend/internal/humancalling/connected_recording.go,393,*Module.exhaustRecordingReconciliation,statement,tx,QueryRow,update,human_calling_call_recordings,
backend/internal/humancalling/connected_recording.go,406,*Module.exhaustRecordingReconciliation,transaction,tx,Commit,,,
backend/internal/humancalling/connected_recording.go,411,*Module.exhaustRecordingReconciliation,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/connected_recording.go,435,*Module.exhaustRecordingReconciliation,transaction,tx,Commit,,,
backend/internal/humancalling/connected_recording.go,449,*Module.ProcessNextRecordingRetention,transaction,m.database,BeginTx,,,
backend/internal/humancalling/connected_recording.go,453,*Module.ProcessNextRecordingRetention,transaction,tx,Rollback,,,
backend/internal/humancalling/connected_recording.go,456,*Module.ProcessNextRecordingRetention,statement,tx,QueryRow,select | update,human_calling_call_recordings | of,
backend/internal/humancalling/connected_recording.go,476,*Module.ProcessNextRecordingRetention,transaction,tx,Commit,,,
backend/internal/humancalling/connected_recording.go,481,*Module.ProcessNextRecordingRetention,statement,tx,Exec,update,human_calling_call_recordings,
backend/internal/humancalling/connected_recording.go,490,*Module.ProcessNextRecordingRetention,transaction,tx,Commit,,,
backend/internal/humancalling/connected_recording.go,496,*Module.ProcessNextRecordingRetention,statement,m.database,Exec,update,human_calling_call_recordings,
backend/internal/humancalling/connected_recording.go,517,*Module.ProcessNextRecordingRetention,transaction,m.database,BeginTx,,,
backend/internal/humancalling/connected_recording.go,521,*Module.ProcessNextRecordingRetention,transaction,completion,Rollback,,,
backend/internal/humancalling/connected_recording.go,522,*Module.ProcessNextRecordingRetention,statement,completion,Exec,update,human_calling_call_recordings,
backend/internal/humancalling/connected_recording.go,536,*Module.ProcessNextRecordingRetention,statement,completion,Exec,update,human_calling_calls,
backend/internal/humancalling/connected_recording.go,550,*Module.ProcessNextRecordingRetention,transaction,completion,Commit,,,
backend/internal/humancalling/connected_recording.go,585,*Module.requireExactConnectedRecordingLeg,statement,tx,QueryRow,select | update,human_calling_call_legs | human_calling_calls | of,
backend/internal/humancalling/credentials.go,16,*Module.ReconcileCredentials,transaction,m.database,BeginTx,,,
backend/internal/humancalling/credentials.go,20,*Module.ReconcileCredentials,transaction,tx,Rollback,,,
backend/internal/humancalling/credentials.go,22,*Module.ReconcileCredentials,statement,tx,Exec,insert | select | update,access_operational_users | human_calling_credentials | set,
backend/internal/humancalling/credentials.go,33,*Module.ReconcileCredentials,statement,tx,Exec,select | update,access_operational_users | human_calling_credentials,
backend/internal/humancalling/credentials.go,45,*Module.ReconcileCredentials,statement,tx,Exec,select | update,access_operational_users | human_calling_credentials,
backend/internal/humancalling/credentials.go,63,*Module.ReconcileCredentials,statement,tx,Query,select | update,human_calling_credentials | human_calling_provider_commands | of,
backend/internal/humancalling/credentials.go,110,*Module.ReconcileCredentials,statement,tx,Exec,insert,human_calling_provider_commands,
backend/internal/humancalling/credentials.go,120,*Module.ReconcileCredentials,transaction,tx,Commit,,,
backend/internal/humancalling/credentials.go,129,*Module.ProcessNextCredentialReconciliation,transaction,m.database,BeginTx,,,
backend/internal/humancalling/credentials.go,133,*Module.ProcessNextCredentialReconciliation,transaction,tx,Rollback,,,
backend/internal/humancalling/credentials.go,136,*Module.ProcessNextCredentialReconciliation,statement,tx,QueryRow,select | update,human_calling_provider_commands | skip,
backend/internal/humancalling/credentials.go,160,*Module.ProcessNextCredentialReconciliation,transaction,tx,Commit,,,
backend/internal/humancalling/credentials.go,168,*Module.ProcessNextCredentialReconciliation,statement,tx,QueryRow,select | update,human_calling_provider_commands | skip,
backend/internal/humancalling/credentials.go,180,*Module.ProcessNextCredentialReconciliation,transaction,tx,Commit,,,
backend/internal/humancalling/credentials.go,187,*Module.ProcessNextCredentialReconciliation,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/credentials.go,194,*Module.ProcessNextCredentialReconciliation,statement,tx,Exec,update,human_calling_credentials,
backend/internal/humancalling/credentials.go,201,*Module.ProcessNextCredentialReconciliation,transaction,tx,Commit,,,
backend/internal/humancalling/credentials.go,206,*Module.ProcessNextCredentialReconciliation,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/credentials.go,213,*Module.ProcessNextCredentialReconciliation,transaction,tx,Commit,,,
backend/internal/humancalling/credentials.go,220,*Module.ProcessNextCredentialReconciliation,transaction,m.database,BeginTx,,,
backend/internal/humancalling/credentials.go,224,*Module.ProcessNextCredentialReconciliation,transaction,tx,Rollback,,,
backend/internal/humancalling/credentials.go,226,*Module.ProcessNextCredentialReconciliation,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/credentials.go,234,*Module.ProcessNextCredentialReconciliation,transaction,tx,Commit,,,
backend/internal/humancalling/credentials.go,240,*Module.ProcessNextCredentialReconciliation,statement,tx,QueryRow,select,access_operational_users,
